Rented Bike Count,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons_Autumn,Seasons_Spring,Seasons_Summer,Seasons_Winter,Holiday_Holiday,Holiday_No Holiday,Hour_sin,Hour_cos
1045,21.7,36,2.0,2000,2.78,0.0,0.0,1,0,0,0,1,0,1.2246467991473532e-16,-1.0
1309,22.9,30,2.0,2000,2.9,0.0,0.0,1,0,0,0,1,0,-0.2588190451025208,-0.9659258262890683
1522,23.7,28,1.4,2000,2.77,0.0,0.0,1,0,0,0,1,0,-0.4999999999999997,-0.8660254037844388
1747,24.1,26,1.6,2000,2.38,0.0,0.0,1,0,0,0,1,0,-0.7071067811865471,-0.7071067811865479
1955,24.2,28,1.7,2000,1.86,0.0,0.0,1,0,0,0,1,0,-0.8660254037844385,-0.5000000000000004
2033,22.9,33,1.4,2000,0.83,0.0,0.0,1,0,0,0,1,0,-0.9659258262890683,-0.25881904510252063
1885,21.6,37,1.0,2000,0.24,0.0,0.0,1,0,0,0,1,0,-1.0,-1.8369701987210297e-16
1608,20.3,39,0.6,2000,0.0,0.0,0.0,1,0,0,0,1,0,-0.9659258262890684,0.2588190451025203
1583,19.3,45,0.4,2000,0.0,0.0,0.0,1,0,0,0,1,0,-0.8660254037844386,0.5000000000000001
1565,18.5,48,1.0,2000,0.0,0.0,0.0,1,0,0,0,1,0,-0.7071067811865477,0.7071067811865474
1418,17.7,52,1.0,2000,0.0,0.0,0.0,1,0,0,0,1,0,-0.5000000000000004,0.8660254037844384
1042,17.4,49,1.2,2000,0.0,0.0,0.0,1,0,0,0,1,0,-0.25881904510252157,0.9659258262890681
880,17.0,51,1.5,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.0,1.0
594,16.6,53,1.7,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.25881904510252074,0.9659258262890683
453,16.6,54,1.5,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.49999999999999994,0.8660254037844387
355,16.5,57,1.6,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.7071067811865476,0.7071067811865476
222,16.4,59,1.7,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.8660254037844386,0.5000000000000001
150,16.3,61,1.5,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.9659258262890683,0.25881904510252074
230,16.3,62,2.1,2000,0.0,0.0,0.0,1,0,0,0,0,1,1.0,6.123233995736766e-17
335,16.3,62,2.0,2000,0.01,0.0,0.0,1,0,0,0,0,1,0.9659258262890683,-0.25881904510252063
598,16.7,60,2.0,2000,0.2,0.0,0.0,1,0,0,0,0,1,0.8660254037844387,-0.4999999999999998
680,17.7,54,1.8,2000,0.63,0.0,0.0,1,0,0,0,0,1,0.7071067811865476,-0.7071067811865475
923,19.4,47,2.3,2000,1.45,0.0,0.0,1,0,0,0,0,1,0.49999999999999994,-0.8660254037844387
1152,20.5,42,2.1,1981,1.59,0.0,0.0,1,0,0,0,0,1,0.258819045102521,-0.9659258262890682
1358,22.5,37,1.8,2000,2.5,0.0,0.0,1,0,0,0,0,1,1.2246467991473532e-16,-1.0
1686,23.4,34,2.1,2000,2.84,0.0,0.0,1,0,0,0,0,1,-0.2588190451025208,-0.9659258262890683
1972,24.1,33,1.3,2000,2.52,0.0,0.0,1,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388
2170,24.7,35,1.2,2000,2.28,0.0,0.0,1,0,0,0,0,1,-0.7071067811865471,-0.7071067811865479
2270,24.4,35,1.8,2000,1.71,0.0,0.0,1,0,0,0,0,1,-0.8660254037844385,-0.5000000000000004
2349,23.6,38,1.4,2000,1.04,0.0,0.0,1,0,0,0,0,1,-0.9659258262890683,-0.25881904510252063
2339,22.1,45,1.5,2000,0.27,0.0,0.0,1,0,0,0,0,1,-1.0,-1.8369701987210297e-16
1937,20.7,46,1.0,2000,0.02,0.0,0.0,1,0,0,0,0,1,-0.9659258262890684,0.2588190451025203
1653,20.0,46,2.0,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.8660254037844386,0.5000000000000001
1529,18.9,43,2.0,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.7071067811865477,0.7071067811865474
1249,18.1,43,1.7,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.5000000000000004,0.8660254037844384
934,17.4,46,2.1,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.25881904510252157,0.9659258262890681
770,16.7,50,1.7,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.0,1.0
488,16.1,53,1.4,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.25881904510252074,0.9659258262890683
326,15.7,53,1.4,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.49999999999999994,0.8660254037844387
178,14.9,57,1.1,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.7071067811865476,0.7071067811865476
151,14.4,58,1.1,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.8660254037844386,0.5000000000000001
207,13.9,60,0.6,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.9659258262890683,0.25881904510252074
589,13.4,61,0.8,2000,0.0,0.0,0.0,1,0,0,0,0,1,1.0,6.123233995736766e-17
1364,13.2,60,0.5,2000,0.02,0.0,0.0,1,0,0,0,0,1,0.9659258262890683,-0.25881904510252063
2129,14.8,51,1.1,2000,0.59,0.0,0.0,1,0,0,0,0,1,0.8660254037844387,-0.4999999999999998
1120,17.7,48,1.5,2000,1.3,0.0,0.0,1,0,0,0,0,1,0.7071067811865476,-0.7071067811865475
907,19.9,47,1.8,1989,1.93,0.0,0.0,1,0,0,0,0,1,0.49999999999999994,-0.8660254037844387
1019,21.3,43,1.7,1998,2.42,0.0,0.0,1,0,0,0,0,1,0.258819045102521,-0.9659258262890682
1189,23.2,42,1.4,2000,2.73,0.0,0.0,1,0,0,0,0,1,1.2246467991473532e-16,-1.0
1191,23.0,39,1.7,2000,2.28,0.0,0.0,1,0,0,0,0,1,-0.2588190451025208,-0.9659258262890683
1305,24.6,34,1.5,2000,2.74,0.0,0.0,1,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388
1404,23.4,35,1.4,2000,1.39,0.0,0.0,1,0,0,0,0,1,-0.7071067811865471,-0.7071067811865479
1636,23.6,31,1.1,2000,1.37,0.0,0.0,1,0,0,0,0,1,-0.8660254037844385,-0.5000000000000004
2189,24.3,31,1.5,2000,1.17,0.0,0.0,1,0,0,0,0,1,-0.9659258262890683,-0.25881904510252063
3154,22.5,38,0.8,2000,0.31,0.0,0.0,1,0,0,0,0,1,-1.0,-1.8369701987210297e-16
2422,20.6,44,0.7,2000,0.01,0.0,0.0,1,0,0,0,0,1,-0.9659258262890684,0.2588190451025203
2098,19.5,47,1.2,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.8660254037844386,0.5000000000000001
1930,18.7,48,1.3,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.7071067811865477,0.7071067811865474
1801,17.9,50,1.0,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.5000000000000004,0.8660254037844384
1222,17.7,51,1.4,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.25881904510252157,0.9659258262890681
1037,16.6,69,1.0,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.0,1.0
982,16.2,71,0.9,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.25881904510252074,0.9659258262890683
690,15.8,71,1.1,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.49999999999999994,0.8660254037844387
493,15.5,73,1.0,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.7071067811865476,0.7071067811865476
301,15.4,74,0.9,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.8660254037844386,0.5000000000000001
208,15.0,77,0.5,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.9659258262890683,0.25881904510252074
290,14.6,81,1.0,2000,0.0,0.0,0.0,1,0,0,0,0,1,1.0,6.123233995736766e-17
513,14.7,76,0.8,2000,0.02,0.0,0.0,1,0,0,0,0,1,0.9659258262890683,-0.25881904510252063
848,15.7,65,1.2,2000,0.54,0.0,0.0,1,0,0,0,0,1,0.8660254037844387,-0.4999999999999998
1076,18.3,58,1.4,1958,1.24,0.0,0.0,1,0,0,0,0,1,0.7071067811865476,-0.7071067811865475
1071,20.8,52,1.5,2000,1.88,0.0,0.0,1,0,0,0,0,1,0.49999999999999994,-0.8660254037844387
1284,22.3,50,1.3,2000,2.36,0.0,0.0,1,0,0,0,0,1,0.258819045102521,-0.9659258262890682
1495,23.8,44,1.7,2000,2.66,0.0,0.0,1,0,0,0,0,1,1.2246467991473532e-16,-1.0
1752,24.9,40,1.4,2000,2.75,0.0,0.0,1,0,0,0,0,1,-0.2588190451025208,-0.9659258262890683
1892,26.2,33,1.8,2000,2.62,0.0,0.0,1,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388
2065,26.5,33,1.4,2000,2.25,0.0,0.0,1,0,0,0,0,1,-0.7071067811865471,-0.7071067811865479
2254,26.6,34,1.3,2000,1.69,0.0,0.0,1,0,0,0,0,1,-0.8660254037844385,-0.5000000000000004
2432,26.3,31,1.0,2000,1.03,0.0,0.0,1,0,0,0,0,1,-0.9659258262890683,-0.25881904510252063
2397,24.8,41,0.5,2000,0.33,0.0,0.0,1,0,0,0,0,1,-1.0,-1.8369701987210297e-16
2021,22.5,43,0.4,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.9659258262890684,0.2588190451025203
1835,21.3,46,0.1,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.8660254037844386,0.5000000000000001
1781,20.1,54,1.2,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.7071067811865477,0.7071067811865474
1501,19.3,55,0.5,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.5000000000000004,0.8660254037844384
1229,18.6,59,0.7,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.25881904510252157,0.9659258262890681
680,14.1,55,2.6,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.0,1.0
402,13.9,57,2.0,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.25881904510252074,0.9659258262890683
262,13.9,56,2.4,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.49999999999999994,0.8660254037844387
179,13.6,56,1.6,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.7071067811865476,0.7071067811865476
143,13.7,56,1.9,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.8660254037844386,0.5000000000000001
246,13.7,57,1.8,1999,0.0,0.0,0.0,1,0,0,0,0,1,0.9659258262890683,0.25881904510252074
632,13.3,56,2.3,2000,0.0,0.0,0.0,1,0,0,0,0,1,1.0,6.123233995736766e-17
1429,13.1,58,2.1,1997,0.03,0.0,0.0,1,0,0,0,0,1,0.9659258262890683,-0.25881904510252063
2101,13.7,54,2.4,1960,0.39,0.0,0.0,1,0,0,0,0,1,0.8660254037844387,-0.4999999999999998
1106,14.9,50,3.4,1989,1.08,0.0,0.0,1,0,0,0,0,1,0.7071067811865476,-0.7071067811865475
856,16.3,47,3.6,1815,1.93,0.0,0.0,1,0,0,0,0,1,0.49999999999999994,-0.8660254037844387
959,17.0,45,4.5,1966,2.04,0.0,0.0,1,0,0,0,0,1,0.258819045102521,-0.9659258262890682
1138,18.4,40,3.5,1958,2.28,0.0,0.0,1,0,0,0,0,1,1.2246467991473532e-16,-1.0
1087,17.6,49,4.7,2000,1.89,0.0,0.0,1,0,0,0,0,1,-0.2588190451025208,-0.9659258262890683
1137,19.3,36,3.5,1986,2.28,0.0,0.0,1,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388
1258,19.0,40,3.8,1983,1.96,0.0,0.0,1,0,0,0,0,1,-0.7071067811865471,-0.7071067811865479
1357,17.7,47,3.4,2000,0.81,0.0,0.0,1,0,0,0,0,1,-0.8660254037844385,-0.5000000000000004
1799,17.2,53,2.9,2000,0.25,0.0,0.0,1,0,0,0,0,1,-0.9659258262890683,-0.25881904510252063
2857,16.6,61,2.9,2000,0.16,0.0,0.0,1,0,0,0,0,1,-1.0,-1.8369701987210297e-16
2122,16.2,62,2.2,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.9659258262890684,0.2588190451025203
1824,15.4,63,2.1,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.8660254037844386,0.5000000000000001
1777,14.6,66,4.0,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.7071067811865477,0.7071067811865474
1501,13.9,69,0.5,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.5000000000000004,0.8660254037844384
1057,13.4,69,3.7,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.25881904510252157,0.9659258262890681
1040,14.5,74,0.4,2000,0.0,0.0,0.0,1,0,0,0,1,0,0.0,1.0
882,13.8,75,0.5,2000,0.0,0.0,0.0,1,0,0,0,1,0,0.25881904510252074,0.9659258262890683
685,13.2,77,1.2,1972,0.0,0.0,0.0,1,0,0,0,1,0,0.49999999999999994,0.8660254037844387
497,12.6,78,0.6,1907,0.0,0.0,0.0,1,0,0,0,1,0,0.7071067811865476,0.7071067811865476
284,12.1,80,1.2,1834,0.0,0.0,0.0,1,0,0,0,1,0,0.8660254037844386,0.5000000000000001
173,11.8,82,1.1,1878,0.0,0.0,0.0,1,0,0,0,1,0,0.9659258262890683,0.25881904510252074
278,11.4,84,0.3,1742,0.0,0.0,0.0,1,0,0,0,1,0,1.0,6.123233995736766e-17
440,11.2,85,0.3,1593,0.02,0.0,0.0,1,0,0,0,1,0,0.9659258262890683,-0.25881904510252063
762,11.8,73,1.0,1649,0.49,0.0,0.0,1,0,0,0,1,0,0.8660254037844387,-0.4999999999999998
966,14.4,61,0.7,1340,1.21,0.0,0.0,1,0,0,0,1,0,0.7071067811865476,-0.7071067811865475
1113,17.3,53,0.7,1406,1.83,0.0,0.0,1,0,0,0,1,0,0.49999999999999994,-0.8660254037844387
1248,20.3,46,1.6,1409,2.29,0.0,0.0,1,0,0,0,1,0,0.258819045102521,-0.9659258262890682
1634,21.4,40,1.4,1973,2.53,0.0,0.0,1,0,0,0,1,0,1.2246467991473532e-16,-1.0
1849,22.5,40,2.6,1854,2.64,0.0,0.0,1,0,0,0,1,0,-0.2588190451025208,-0.9659258262890683
1995,23.4,35,1.6,1972,2.51,0.0,0.0,1,0,0,0,1,0,-0.4999999999999997,-0.8660254037844388
2200,24.1,34,2.0,1996,2.14,0.0,0.0,1,0,0,0,1,0,-0.7071067811865471,-0.7071067811865479
2112,24.0,34,2.7,2000,1.62,0.0,0.0,1,0,0,0,1,0,-0.8660254037844385,-0.5000000000000004
2400,23.3,36,1.7,1960,0.95,0.0,0.0,1,0,0,0,1,0,-0.9659258262890683,-0.25881904510252063
2235,21.5,43,1.8,2000,0.26,0.0,0.0,1,0,0,0,1,0,-1.0,-1.8369701987210297e-16
1792,20.0,49,1.5,2000,0.0,0.0,0.0,1,0,0,0,1,0,-0.9659258262890684,0.2588190451025203
1744,18.6,55,1.5,2000,0.0,0.0,0.0,1,0,0,0,1,0,-0.8660254037844386,0.5000000000000001
1594,17.6,59,1.6,2000,0.0,0.0,0.0,1,0,0,0,1,0,-0.7071067811865477,0.7071067811865474
1393,16.9,63,0.2,2000,0.0,0.0,0.0,1,0,0,0,1,0,-0.5000000000000004,0.8660254037844384
1033,16.1,63,0.6,2000,0.0,0.0,0.0,1,0,0,0,1,0,-0.25881904510252157,0.9659258262890681
973,19.0,64,1.9,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.0,1.0
735,18.6,66,1.7,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.25881904510252074,0.9659258262890683
515,18.2,64,2.0,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.49999999999999994,0.8660254037844387
329,18.0,61,1.8,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.7071067811865476,0.7071067811865476
221,17.7,57,1.3,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.8660254037844386,0.5000000000000001
223,17.6,57,1.1,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.9659258262890683,0.25881904510252074
531,17.7,55,1.5,2000,0.0,0.0,0.0,1,0,0,0,0,1,1.0,6.123233995736766e-17
282,17.7,56,1.3,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.9659258262890683,-0.25881904510252063
208,16.9,72,1.3,2000,0.04,0.3,0.0,1,0,0,0,0,1,0.8660254037844387,-0.4999999999999998
47,16.3,85,1.8,942,0.13,1.2,0.0,1,0,0,0,0,1,0.7071067811865476,-0.7071067811865475
33,15.8,89,1.8,742,0.18,1.5,0.0,1,0,0,0,0,1,0.49999999999999994,-0.8660254037844387
29,16.1,89,2.4,1112,0.4,1.5,0.0,1,0,0,0,0,1,0.258819045102521,-0.9659258262890682
23,16.6,90,1.7,518,0.51,2.0,0.0,1,0,0,0,0,1,1.2246467991473532e-16,-1.0
22,16.9,95,1.6,325,0.48,4.0,0.0,1,0,0,0,0,1,-0.2588190451025208,-0.9659258262890683
17,17.2,95,1.6,553,0.48,2.5,0.0,1,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388
8,17.2,96,0.6,213,0.26,4.0,0.0,1,0,0,0,0,1,-0.7071067811865471,-0.7071067811865479
28,17.1,97,1.7,382,0.15,6.0,0.0,1,0,0,0,0,1,-0.8660254037844385,-0.5000000000000004
66,16.9,97,2.1,728,0.08,5.5,0.0,1,0,0,0,0,1,-0.9659258262890683,-0.25881904510252063
74,16.7,96,1.6,1461,0.03,1.0,0.0,1,0,0,0,0,1,-1.0,-1.8369701987210297e-16
55,16.6,96,2.4,1072,0.0,1.5,0.0,1,0,0,0,0,1,-0.9659258262890684,0.2588190451025203
44,16.5,96,2.7,1047,0.0,1.0,0.0,1,0,0,0,0,1,-0.8660254037844386,0.5000000000000001
32,16.5,96,2.2,963,0.0,1.5,0.0,1,0,0,0,0,1,-0.7071067811865477,0.7071067811865474
23,16.2,92,2.6,1771,0.0,1.5,0.0,1,0,0,0,0,1,-0.5000000000000004,0.8660254037844384
4,16.3,91,1.8,1811,0.0,0.5,0.0,1,0,0,0,0,1,-0.25881904510252157,0.9659258262890681
5,16.5,97,2.3,364,0.0,9.5,0.0,1,0,0,0,0,1,0.9659258262890683,-0.25881904510252063
6,16.6,97,2.0,457,0.01,9.0,0.0,1,0,0,0,0,1,0.8660254037844387,-0.4999999999999998
5,16.7,97,2.9,550,0.05,6.0,0.0,1,0,0,0,0,1,0.7071067811865476,-0.7071067811865475
2,17.0,97,1.5,676,0.15,6.0,0.0,1,0,0,0,0,1,0.49999999999999994,-0.8660254037844387
20,17.5,95,2.0,1214,0.35,3.5,0.0,1,0,0,0,0,1,0.258819045102521,-0.9659258262890682
130,18.0,92,2.9,1999,0.45,1.0,0.0,1,0,0,0,0,1,1.2246467991473532e-16,-1.0
529,17.7,89,5.0,2000,0.62,0.5,0.0,1,0,0,0,0,1,-0.2588190451025208,-0.9659258262890683
941,19.3,79,3.6,2000,1.36,0.0,0.0,1,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388
1236,21.0,67,4.1,2000,2.05,0.0,0.0,1,0,0,0,0,1,-0.7071067811865471,-0.7071067811865479
1601,21.5,62,3.4,2000,1.26,0.0,0.0,1,0,0,0,0,1,-0.8660254037844385,-0.5000000000000004
1870,21.1,64,1.2,2000,0.4,0.0,0.0,1,0,0,0,0,1,-0.9659258262890683,-0.25881904510252063
2012,20.5,66,1.2,2000,0.16,0.0,0.0,1,0,0,0,0,1,-1.0,-1.8369701987210297e-16
1761,19.7,72,0.6,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.9659258262890684,0.2588190451025203
1567,19.4,67,0.8,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.8660254037844386,0.5000000000000001
1731,18.5,78,0.1,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.7071067811865477,0.7071067811865474
1459,17.7,78,0.3,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.5000000000000004,0.8660254037844384
1162,16.9,84,0.9,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.25881904510252157,0.9659258262890681
1049,16.3,86,0.3,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.0,1.0
768,16.0,88,1.2,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.25881904510252074,0.9659258262890683
538,15.7,88,0.4,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.49999999999999994,0.8660254037844387
372,15.5,88,1.7,1998,0.0,0.0,0.0,1,0,0,0,0,1,0.7071067811865476,0.7071067811865476
255,15.1,90,1.2,850,0.0,0.0,0.0,1,0,0,0,0,1,0.8660254037844386,0.5000000000000001
146,15.1,89,1.1,1615,0.0,0.0,0.0,1,0,0,0,0,1,0.9659258262890683,0.25881904510252074
189,14.8,89,0.2,1490,0.0,0.0,0.0,1,0,0,0,0,1,1.0,6.123233995736766e-17
345,14.3,89,0.6,1165,0.03,0.0,0.0,1,0,0,0,0,1,0.9659258262890683,-0.25881904510252063
589,14.6,71,1.0,1896,0.43,0.0,0.0,1,0,0,0,0,1,0.8660254037844387,-0.4999999999999998
753,16.2,60,1.9,1899,1.16,0.0,0.0,1,0,0,0,0,1,0.7071067811865476,-0.7071067811865475
932,18.1,56,2.6,1720,1.79,0.0,0.0,1,0,0,0,0,1,0.49999999999999994,-0.8660254037844387
1188,19.1,56,2.4,1802,2.15,0.0,0.0,1,0,0,0,0,1,0.258819045102521,-0.9659258262890682
1516,19.8,46,2.5,1837,2.3,0.0,0.0,1,0,0,0,0,1,1.2246467991473532e-16,-1.0
1714,20.1,41,3.0,1963,2.34,0.0,0.0,1,0,0,0,0,1,-0.2588190451025208,-0.9659258262890683
1987,20.2,42,2.8,1832,1.87,0.0,0.0,1,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388
2167,20.4,36,2.8,2000,1.56,0.0,0.0,1,0,0,0,0,1,-0.7071067811865471,-0.7071067811865479
2270,20.7,34,2.0,2000,1.23,0.0,0.0,1,0,0,0,0,1,-0.8660254037844385,-0.5000000000000004
2255,19.4,32,3.2,2000,0.63,0.0,0.0,1,0,0,0,0,1,-0.9659258262890683,-0.25881904510252063
2069,17.9,29,2.8,2000,0.16,0.0,0.0,1,0,0,0,0,1,-1.0,-1.8369701987210297e-16
1608,16.6,36,1.4,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.9659258262890684,0.2588190451025203
1519,15.5,37,1.9,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.8660254037844386,0.5000000000000001
1385,14.4,36,1.0,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.7071067811865477,0.7071067811865474
1160,13.6,38,1.5,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.5000000000000004,0.8660254037844384
840,12.9,38,1.5,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.25881904510252157,0.9659258262890681
711,12.3,44,0.8,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.0,1.0
390,11.7,52,1.1,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.25881904510252074,0.9659258262890683
265,11.1,56,1.4,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.49999999999999994,0.8660254037844387
192,10.8,59,0.5,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.7071067811865476,0.7071067811865476
123,10.4,61,0.6,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.8660254037844386,0.5000000000000001
215,9.8,63,0.5,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.9659258262890683,0.25881904510252074
503,9.5,68,0.9,2000,0.0,0.0,0.0,1,0,0,0,0,1,1.0,6.123233995736766e-17
1206,9.2,72,1.0,2000,0.01,0.0,0.0,1,0,0,0,0,1,0.9659258262890683,-0.25881904510252063
2005,9.9,66,1.2,2000,0.35,0.0,0.0,1,0,0,0,0,1,0.8660254037844387,-0.4999999999999998
1166,12.2,51,0.7,1918,1.02,0.0,0.0,1,0,0,0,0,1,0.7071067811865476,-0.7071067811865475
943,15.0,44,0.5,1839,1.48,0.0,0.0,1,0,0,0,0,1,0.49999999999999994,-0.8660254037844387
1117,17.9,39,1.3,1873,2.06,0.0,0.0,1,0,0,0,0,1,0.258819045102521,-0.9659258262890682
1238,19.2,31,0.5,1994,2.4,0.0,0.0,1,0,0,0,0,1,1.2246467991473532e-16,-1.0
1303,20.2,28,1.3,2000,2.25,0.0,0.0,1,0,0,0,0,1,-0.2588190451025208,-0.9659258262890683
1358,20.2,24,1.5,2000,1.8,0.0,0.0,1,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388
1502,20.6,26,1.2,2000,1.76,0.0,0.0,1,0,0,0,0,1,-0.7071067811865471,-0.7071067811865479
1603,20.3,25,1.8,2000,1.15,0.0,0.0,1,0,0,0,0,1,-0.8660254037844385,-0.5000000000000004
2127,20.0,28,0.7,2000,0.79,0.0,0.0,1,0,0,0,0,1,-0.9659258262890683,-0.25881904510252063
2787,18.1,39,1.0,2000,0.21,0.0,0.0,1,0,0,0,0,1,-1.0,-1.8369701987210297e-16
2150,16.4,42,1.8,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.9659258262890684,0.2588190451025203
1838,15.5,45,2.2,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.8660254037844386,0.5000000000000001
1788,15.1,48,2.6,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.7071067811865477,0.7071067811865474
1636,14.4,49,1.1,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.5000000000000004,0.8660254037844384
1196,13.5,55,0.5,2000,0.0,0.0,0.0,1,0,0,0,0,1,-0.25881904510252157,0.9659258262890681
643,16.6,53,0.9,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.0,1.0
144,16.6,57,1.5,2000,0.0,0.0,0.0,1,0,0,0,0,1,0.25881904510252074,0.9659258262890683
55,14.4,91,0.4,402,0.0,4.5,0.0,1,0,0,0,0,1,0.49999999999999994,0.8660254037844387
90,14.3,95,1.0,967,0.0,2.5,0.0,1,0,0,0,0,1,0.7071067811865476,0.7071067811865476
82,14.3,92,2.0,714,0.0,0.0,0.0,1,0,0,0,0,1,0.8660254037844386,0.5000000000000001
152,13.6,89,2.7,990,0.0,0.0,0.0,1,0,0,0,0,1,0.9659258262890683,0.25881904510252074
441,12.6,86,1.9,1430,0.0,0.0,0.0,1,0,0,0,0,1,1.0,6.123233995736766e-17
1220,12.3,84,3.2,1220,0.0,0.0,0.0,1,0,0,0,0,1,0.9659258262890683,-0.25881904510252063
2082,11.8,80,3.7,1518,0.16,0.0,0.0,1,0,0,0,0,1,0.8660254037844387,-0.4999999999999998
1097,12.0,72,3.3,1650,0.68,0.0,0.0,1,0,0,0,0,1,0.7071067811865476,-0.7071067811865475
792,12.0,61,4.1,1981,0.86,0.0,0.0,1,0,0,0,0,1,0.49999999999999994,-0.8660254037844387
914,12.7,50,3.3,1999,1.61,0.0,0.0,1,0,0,0,0,1,0.258819045102521,-0.9659258262890682
1006,13.7,43,3.4,1980,1.65,0.0,0.0,1,0,0,0,0,1,1.2246467991473532e-16,-1.0
1015,14.3,43,3.6,1995,1.86,0.0,0.0,1,0,0,0,0,1,-0.2588190451025208,-0.9659258262890683
1041,14.0,43,2.8,2000,1.13,0.0,0.0,1,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388
1171,13.7,44,3.9,2000,0.83,0.0,0.0,1,0,0,0,0,1,-0.7071067811865471,-0.7071067811865479
1363,13.8,43,3.7,2000,0.74,0.0,0.0,1,0,0,0,0,1,-0.8660254037844385,-0.5000000000000004
1775,13.1,45,3.1,2000,0.62,0.0,0.0,1,0,0,0,0,1,-0.9659258262890683,-0.25881904510252063
